#{"t_start": 1605291836.632368, "env_id": null}
r,l,t
-1,2,1018.593622
-1,2,1018.595277
-1,2,1018.596931
0,1,1018.597806
0,1,1018.598673
0,1,1018.599543
0,1,1018.600412
0,1,1018.601282
-1,2,1018.602937
-1,2,1018.604621
-1,2,1018.607072
-1,2,1018.608764
-1,2,1018.610415
-1,2,1018.612111
0,1,1018.612977
-1,2,1018.614627
-1,2,1018.61638
-1,2,1018.618046
-1,2,1018.619701
-1,2,1018.621614
-1,2,1018.623318
0,1,1018.62418
0,1,1018.625103
-1,2,1018.626765
0,1,1018.627628
-1,2,1018.62929
-1,2,1018.63094
-1,2,1018.632589
0,1,1018.633453
-1,2,1018.635106
0,1,1018.635968
-1,2,1018.637621
0,1,1018.639119
-1,2,1018.640926
-1,2,1018.642579
-1,2,1018.644231
-1,2,1018.645872
-1,2,1018.647519
-1,2,1018.649167
0,1,1018.65003
-1,2,1018.651676
-1,2,1018.653316
-1,2,1018.655227
-1,2,1018.656904
-1,2,1018.658569
-1,2,1018.660227
-1,2,1018.661885
0,1,1018.662752
0,1,1018.663621
-1,2,1018.66528
-1,2,1018.666936
-1,2,1018.66859
-1,2,1018.670242
-1,2,1018.671892
0,1,1018.672759
-1,2,1018.674415
-1,2,1018.676073
-1,2,1018.677726
-2,3,1018.680157
-1,2,1018.681812
-1,2,1018.683475
-1,2,1018.685132
-1,2,1018.686782
0,1,1018.687651
-1,2,1018.689298
0,1,1018.690168
-1,2,1018.691819
0,1,1018.692688
0,1,1018.693559
-1,2,1018.695215
0,1,1018.696079
-1,2,1018.697735
-1,2,1018.699384
-1,2,1018.701035
-1,2,1018.702688
-1,2,1018.704347
-1,2,1018.706003
-1,2,1018.707653
0,1,1018.708523
-2,3,1018.710963
-2,3,1018.713397
-1,2,1018.715061
-1,2,1018.716713
-1,2,1018.718369
0,1,1018.719232
-1,2,1018.721199
-1,2,1018.722935
-1,2,1018.724592
0,1,1018.725459
-1,2,1018.72711
-1,2,1018.728768
-1,2,1018.730433
-1,2,1018.732088
-1,2,1018.733741
-1,2,1018.735394
-1,2,1018.737044
-1,2,1018.739558
-1,2,1018.741308
-1,2,1018.742966
-1,2,1018.744622
-1,2,1018.746506
0,1,1018.747413
-1,2,1018.749073
-1,2,1018.750727
0,1,1018.751593
-1,2,1018.753243
0,1,1018.754325
-1,2,1018.756235
-1,2,1018.757912
-1,2,1018.759569
0,1,1018.760439
0,1,1018.761308
-1,2,1018.762966
-1,2,1018.764627
0,1,1018.765496
-1,2,1018.767155
0,1,1018.768021
-1,2,1018.769677
-1,2,1018.771695
-1,2,1018.774007
-1,2,1018.775674
-1,2,1018.777331
-1,2,1018.778997
-1,2,1018.780656
-1,2,1018.782312
-1,2,1018.78396
-1,2,1018.785611
-1,2,1018.787335
-1,2,1018.789117
0,1,1018.790001
-1,2,1018.791665
-1,2,1018.793318
-2,3,1018.795756
-1,2,1018.797411
0,1,1018.798282
-1,2,1018.799933
-1,2,1018.801585
-2,3,1018.80403
-1,2,1018.805686
-1,2,1018.807345
-1,2,1018.809002
-1,2,1018.810678
0,1,1018.811552
0,1,1018.812422
-1,2,1018.81408
-1,2,1018.815734
-1,2,1018.817391
-1,2,1018.819042
-1,2,1018.820696
-1,2,1018.822348
-1,2,1018.823996
-1,2,1018.825649
-1,2,1018.82731
0,1,1018.828181
0,1,1018.82905
-1,2,1018.830708
0,1,1018.831579
-1,2,1018.833226
-1,2,1018.834873
-1,2,1018.836532
-1,2,1018.838194
-1,2,1018.839923
-1,2,1018.841586
-1,2,1018.843241
-1,2,1018.844886
0,1,1018.845754
-1,2,1018.84741
-1,2,1018.849058
-1,2,1018.85071
-1,2,1018.852363
-1,2,1018.854012
-1,2,1018.855911
-1,2,1018.85759
-1,2,1018.859228
-1,2,1018.860866
-1,2,1018.862506
-1,2,1018.864144
-1,2,1018.865867
-1,2,1018.867531
-1,2,1018.86919
-1,2,1018.870844
0,1,1018.872348
-1,2,1018.874223
-1,2,1018.875876
-1,2,1018.877533
-1,2,1018.879188
-1,2,1018.880983
-1,2,1018.882984
0,1,1018.883899
0,1,1018.884805
-1,2,1018.886529
-1,2,1018.888323
-1,2,1018.890744
0,1,1018.891712
-1,2,1018.893464
-1,2,1018.895188
0,1,1018.896087
0,1,1018.896991
-1,2,1018.898712
-1,2,1018.900427
-1,2,1018.902156
-1,2,1018.903872
-1,2,1018.906316
-1,2,1018.908105
-1,2,1018.909815
-1,2,1018.911523
-1,2,1018.913233
-1,2,1018.914951
-1,2,1018.91666
-1,2,1018.918366
-1,2,1018.920075
0,1,1018.921088
0,1,1018.922073
0,1,1018.923331
-1,2,1018.925108
-1,2,1018.926836
-1,2,1018.928547
0,1,1018.929446
-1,2,1018.931164
0,1,1018.932064
-1,2,1018.933776
-1,2,1018.935488
-1,2,1018.9372
-1,2,1018.939685
0,1,1018.940636
-1,2,1018.942351
-1,2,1018.944061
-1,2,1018.945764
-1,2,1018.947467
-1,2,1018.949181
-1,2,1018.950885
-1,2,1018.952629
-1,2,1018.954496
-1,2,1018.956778
-1,2,1018.958528
0,1,1018.959431
0,1,1018.960333
-1,2,1018.962054
-1,2,1018.96377
0,1,1018.964676
-1,2,1018.966392
-1,2,1018.9681
0,1,1018.968999
-1,2,1018.970716
-1,2,1018.973217
-1,2,1018.975023
-1,2,1018.976748
-2,3,1018.979284
0,1,1018.980189
-1,2,1018.981907
-1,2,1018.983632
-1,2,1018.985348
0,1,1018.986251
-1,2,1018.988039
-2,3,1018.990912
-1,2,1018.992655
-1,2,1018.994373
-1,2,1018.996092
0,1,1018.996997
0,1,1018.997903
-1,2,1018.999617
0,1,1019.000513
-1,2,1019.002244
0,1,1019.003144
-1,2,1019.005311
-1,2,1019.007452
-1,2,1019.009166
0,1,1019.010062
-1,2,1019.01177
0,1,1019.012665
-1,2,1019.014378
-1,2,1019.016202
-1,2,1019.018002
-1,2,1019.019713
0,1,1019.020672
-1,2,1019.022969
0,1,1019.023956
-1,2,1019.025677
-1,2,1019.02748
-2,3,1019.030098
0,1,1019.031123
-1,2,1019.032847
-1,2,1019.034551
-1,2,1019.036253
-1,2,1019.037969
0,1,1019.0396
-1,2,1019.041392
0,1,1019.042296
-1,2,1019.044016
-1,2,1019.045753
0,1,1019.046654
-1,2,1019.048374
-1,2,1019.050094
-1,2,1019.051811
-1,2,1019.053527
-1,2,1019.055304
-1,2,1019.05735
-1,2,1019.059092
-2,3,1019.061607
0,1,1019.062502
-1,2,1019.064225
0,1,1019.065123
-1,2,1019.066828
-1,2,1019.06853
0,1,1019.069418
0,1,1019.070316
-1,2,1019.072864
0,1,1019.073886
-1,2,1019.075613
-1,2,1019.077336
-1,2,1019.07905
0,1,1019.079951
-1,2,1019.081671
-1,2,1019.083389
-1,2,1019.085101
-1,2,1019.086823
-1,2,1019.08879
-1,2,1019.090525
0,1,1019.091423
-1,2,1019.093135
-1,2,1019.094844
-1,2,1019.097362
0,1,1019.09833
0,1,1019.099228
-1,2,1019.100938
-1,2,1019.102643
-1,2,1019.104348
-1,2,1019.10606
-1,2,1019.107765
-1,2,1019.109477
0,1,1019.110375
-1,2,1019.112075
-1,2,1019.113778
-1,2,1019.115485
0,1,1019.11638
-1,2,1019.118102
0,1,1019.118994
-1,2,1019.120703
0,1,1019.121595
0,1,1019.122489
-1,2,1019.124199
-1,2,1019.125899
-1,2,1019.127604
0,1,1019.128499
-1,2,1019.130203
-1,2,1019.131911
-1,2,1019.133615
-1,2,1019.135315
-1,2,1019.137019
0,1,1019.137918
-1,2,1019.139625
-1,2,1019.141325
-1,2,1019.143028
-1,2,1019.144729
-1,2,1019.146428
-1,2,1019.148131
-1,2,1019.149837
0,1,1019.15073
-1,2,1019.152433
-1,2,1019.154138
0,1,1019.155034
-1,2,1019.156733
0,1,1019.157635
-1,2,1019.15934
-1,2,1019.161037
-1,2,1019.162735
0,1,1019.163631
-1,2,1019.165338
0,1,1019.166234
-1,2,1019.167941
0,1,1019.168837
-1,2,1019.170534
-1,2,1019.172245
-1,2,1019.173947
0,1,1019.174841
-1,2,1019.176554
-1,2,1019.17826
-1,2,1019.179961
-1,2,1019.181662
-1,2,1019.183372
-1,2,1019.185073
0,1,1019.185977
-1,2,1019.187681
-1,2,1019.189394
-1,2,1019.191096
0,1,1019.191991
-1,2,1019.193691
0,1,1019.194584
-1,2,1019.196283
0,1,1019.197182
-1,2,1019.198884
0,1,1019.199775
-1,2,1019.201476
-1,2,1019.203174
0,1,1019.204066
0,1,1019.204962
-1,2,1019.206671
-1,2,1019.208381
-1,2,1019.210085
0,1,1019.21098
-1,2,1019.212685
0,1,1019.213576
-2,3,1019.216084
0,1,1019.216978
-1,2,1019.218687
-1,2,1019.220383
-1,2,1019.222082
-1,2,1019.223783
-1,2,1019.225484
-1,2,1019.227225
-1,2,1019.228931
-1,2,1019.230631
-1,2,1019.232333
0,1,1019.233226
-1,2,1019.234994
-1,2,1019.236712
0,1,1019.237604
-1,2,1019.239314
0,1,1019.240209
-1,2,1019.241914
-1,2,1019.243614
-1,2,1019.245321
-1,2,1019.247031
-1,2,1019.248738
0,1,1019.249632
-1,2,1019.251335
-1,2,1019.25304
0,1,1019.253932
0,1,1019.25483
-1,2,1019.256547
-1,2,1019.258252
0,1,1019.259148
-1,2,1019.260851
-1,2,1019.262548
0,1,1019.263443
-1,2,1019.265144
-1,2,1019.266854
-1,2,1019.268558
-1,2,1019.270257
-1,2,1019.271956
-1,2,1019.273659
-1,2,1019.275358
-1,2,1019.277063
-1,2,1019.278764
-1,2,1019.280466
0,1,1019.281359
-1,2,1019.283061
-1,2,1019.284759
0,1,1019.285654
-1,2,1019.287359
0,1,1019.288253
-1,2,1019.289959
-1,2,1019.29166
-1,2,1019.293353
-1,2,1019.295055
-2,3,1019.297568
-1,2,1019.29927
-1,2,1019.300966
-1,2,1019.302666
-1,2,1019.304362
-1,2,1019.306064
-1,2,1019.307766
0,1,1019.308659
-1,2,1019.310358
-1,2,1019.312063
-1,2,1019.313758
-1,2,1019.315456
-1,2,1019.317163
-1,2,1019.318866
-1,2,1019.320565
-1,2,1019.322258
-1,2,1019.323958
-1,2,1019.325657
-1,2,1019.327365
-1,2,1019.329067
-1,2,1019.330766
-1,2,1019.332468
-1,2,1019.334165
-1,2,1019.335863
-1,2,1019.337561
-1,2,1019.339292
-1,2,1019.340993
-1,2,1019.342694
-1,2,1019.344389
-2,3,1019.3469
-1,2,1019.348597
-1,2,1019.350296
-1,2,1019.351995
0,1,1019.352888
0,1,1019.353782
-1,2,1019.355585
-1,2,1019.357301
0,1,1019.358193
0,1,1019.359084
-1,2,1019.360789
0,1,1019.361684
-2,3,1019.364194
-1,2,1019.3659
-1,2,1019.367601
-2,3,1019.370105
-1,2,1019.371801
-1,2,1019.373496
-1,2,1019.375204
-1,2,1019.376908
-1,2,1019.378614
-1,2,1019.380316
-1,2,1019.382018
-1,2,1019.383724
0,1,1019.384615
-1,2,1019.386324
-1,2,1019.388027
-1,2,1019.389734
-1,2,1019.391439
0,1,1019.392336
-1,2,1019.394042
0,1,1019.394939
-1,2,1019.396648
-1,2,1019.398357
-1,2,1019.400063
0,1,1019.400958
-1,2,1019.402663
-1,2,1019.404375
-1,2,1019.406092
0,1,1019.406986
-1,2,1019.408698
-1,2,1019.410398
0,1,1019.411296
-1,2,1019.413001
-1,2,1019.414708
0,1,1019.415609
-1,2,1019.417318
-1,2,1019.419018
-1,2,1019.420766
0,1,1019.421708
-1,2,1019.423702
-1,2,1019.425429
-1,2,1019.427133
0,1,1019.428026
0,1,1019.428921
0,1,1019.429814
-1,2,1019.431513
0,1,1019.432409
-1,2,1019.434115
0,1,1019.435009
0,1,1019.435905
0,1,1019.436807
0,1,1019.437789
-1,2,1019.440371
-1,2,1019.442121
0,1,1019.443017
-1,2,1019.444723
-2,3,1019.447237
-1,2,1019.44895
-1,2,1019.450656
-1,2,1019.452364
0,1,1019.453261
-1,2,1019.455141
0,1,1019.456051
-1,2,1019.457771
-1,2,1019.459484
-1,2,1019.4612
-1,2,1019.463331
-1,2,1019.465075
-1,2,1019.466997
-1,2,1019.468941
0,1,1019.469877
-1,2,1019.471602
-1,2,1019.473316
-1,2,1019.475044
-1,2,1019.476759
0,1,1019.477661
-1,2,1019.479373
-1,2,1019.48109
-1,2,1019.4828
-1,2,1019.484522
0,1,1019.485422
-1,2,1019.487138
-1,2,1019.488856
-1,2,1019.490924
-1,2,1019.492666
0,1,1019.493566
0,1,1019.49447
-2,3,1019.497012
-1,2,1019.49873
-1,2,1019.500452
-1,2,1019.502167
-1,2,1019.503881
-1,2,1019.506293
-1,2,1019.508088
-1,2,1019.509803
-1,2,1019.511514
-1,2,1019.513228
-1,2,1019.514939
-1,2,1019.516645
0,1,1019.517694
-1,2,1019.519422
0,1,1019.520316
-1,2,1019.522204
-1,2,1019.524218
0,1,1019.525141
-1,2,1019.526861
-1,2,1019.528589
0,1,1019.52949
-1,2,1019.531208
0,1,1019.53211
-1,2,1019.533822
-1,2,1019.535541
-1,2,1019.537254
-1,2,1019.539845
-1,2,1019.541618
-1,2,1019.543343
-1,2,1019.54506
0,1,1019.545965
-1,2,1019.547679
-1,2,1019.549405
-1,2,1019.551121
-1,2,1019.552837
-1,2,1019.55463
-2,3,1019.557455
-1,2,1019.559291
0,1,1019.5602
-1,2,1019.561909
-1,2,1019.563617
-1,2,1019.565325
0,1,1019.566224
-1,2,1019.567932
0,1,1019.568821
-1,2,1019.570528
0,1,1019.571538
-1,2,1019.573962
-1,2,1019.575703
-1,2,1019.57742
0,1,1019.578323
-1,2,1019.580035
0,1,1019.58094
-1,2,1019.582887
-1,2,1019.584917
-1,2,1019.58668
-1,2,1019.58856
-1,2,1019.590393
-1,2,1019.592316
0,1,1019.593237
-1,2,1019.594958
0,1,1019.595861
-1,2,1019.597578
-1,2,1019.599292
0,1,1019.600196
-1,2,1019.60192
-1,2,1019.603637
-1,2,1019.60609
0,1,1019.607102
-1,2,1019.608831
-1,2,1019.61055
0,1,1019.611556
-1,2,1019.613281
-1,2,1019.615003
-1,2,1019.616714
0,1,1019.61761
-1,2,1019.619328
-1,2,1019.621102
-1,2,1019.62283
-1,2,1019.624754
-1,2,1019.626581
-1,2,1019.628305
-1,2,1019.630033
0,1,1019.630944
-1,2,1019.632668
-1,2,1019.634388
-1,2,1019.636104
0,1,1019.637006
-1,2,1019.639517
-1,2,1019.641311
-1,2,1019.64303
-1,2,1019.644738
0,1,1019.645634
0,1,1019.646531
-1,2,1019.648242
-1,2,1019.649948
-1,2,1019.651653
-1,2,1019.653359
-1,2,1019.655266
0,1,1019.656181
-1,2,1019.657902
-1,2,1019.659618
-1,2,1019.661329
-2,3,1019.663863
0,1,1019.664758
-1,2,1019.666466
0,1,1019.667365
0,1,1019.668265
-1,2,1019.669979
0,1,1019.670874
-1,2,1019.672579
-1,2,1019.674297
0,1,1019.675197
0,1,1019.676094
-1,2,1019.677812
-1,2,1019.679525
0,1,1019.680423
0,1,1019.681322
-1,2,1019.683041
-1,2,1019.684768
-1,2,1019.68648
0,1,1019.687379
-1,2,1019.68909
-1,2,1019.690803
0,1,1019.6917
-1,2,1019.693416
0,1,1019.69432
-1,2,1019.696032
-1,2,1019.697743
-1,2,1019.699451
-1,2,1019.701159
-1,2,1019.702866
-1,2,1019.704587
-1,2,1019.706301
-1,2,1019.708011
-1,2,1019.709722
-1,2,1019.711435
-1,2,1019.713143
-1,2,1019.714856
0,1,1019.715755
0,1,1019.716653
0,1,1019.717552
-1,2,1019.719266
-1,2,1019.720979
0,1,1019.721882
-1,2,1019.723594
-1,2,1019.725674
-1,2,1019.727416
-1,2,1019.729134
-1,2,1019.730845
-1,2,1019.732559
0,1,1019.733455
-1,2,1019.735163
-1,2,1019.736874
-1,2,1019.73933
-1,2,1019.741162
-1,2,1019.742885
-1,2,1019.744597
-1,2,1019.7463
-1,2,1019.748009
-1,2,1021.265653
0,1,1021.266634
-1,2,1021.268354
-1,2,1021.270059
-1,2,1021.271765
-1,2,1021.27347
-1,2,1021.275173
-1,2,1021.276875
-1,2,1021.278579
-2,3,1021.281085
-1,2,1021.282787
-1,2,1021.2845
0,1,1021.285392
-1,2,1021.287092
0,1,1021.287985
0,1,1021.288884
-1,2,1021.290583
-1,2,1021.292289
-1,2,1021.293986
-1,2,1021.29569
-1,2,1021.297392
-1,2,1021.299102
0,1,1021.299992
-1,2,1021.301693
0,1,1021.302581
-1,2,1021.304291
-1,2,1021.306065
0,1,1021.306966
-1,2,1021.30867
-1,2,1021.31037
-1,2,1021.312073
-1,2,1021.313766
-1,2,1021.315466
0,1,1021.31636
0,1,1021.317249
-1,2,1021.318948
0,1,1021.319836
-1,2,1021.321532
-1,2,1021.323227
-1,2,1021.324931
-1,2,1021.326631
0,1,1021.327524
0,1,1021.328419
-1,2,1021.330115
0,1,1021.331007
-1,2,1021.332709
0,1,1021.333602
-1,2,1021.33531
-1,2,1021.337013
-1,2,1021.338712
0,1,1021.339602
-1,2,1021.341305
-2,3,1021.343804
-1,2,1021.345513
0,1,1021.346404
-1,2,1021.34811
-1,2,1021.349844
-1,2,1021.351661
-1,2,1021.353883
-1,2,1021.357194
-1,2,1021.359179
-1,2,1021.361152
-1,2,1021.363113
0,1,1021.364279
-1,2,1021.366339
-1,2,1021.368078
-1,2,1021.369786
-1,2,1021.371499
-1,2,1021.373212
-1,2,1021.374941
-1,2,1021.37665
-2,3,1021.37917
-1,2,1021.380878
-1,2,1021.382589
-1,2,1021.384301
-2,3,1021.386822
0,1,1021.387722
-1,2,1021.389454
0,1,1021.390496
-1,2,1021.392541
-1,2,1021.394485
-1,2,1021.396483
-1,2,1021.398375
-1,2,1021.400217
-1,2,1021.40198
-1,2,1021.403706
-1,2,1021.405427
-1,2,1021.407146
-1,2,1021.408857
0,1,1021.409757
0,1,1021.410663
-1,2,1021.41238
-1,2,1021.414096
-1,2,1021.415807
-1,2,1021.417517
-1,2,1021.419228
0,1,1021.420125
-1,2,1021.421841
-1,2,1021.423559
-1,2,1021.425273
0,1,1021.426171
0,1,1021.427068
-1,2,1021.429139
-1,2,1021.430912
0,1,1021.431812
0,1,1021.43271
0,1,1021.433612
0,1,1021.434509
-1,2,1021.436216
-1,2,1021.43802
-1,2,1021.44072
-1,2,1021.442478
0,1,1021.443376
-1,2,1021.445089
-1,2,1021.446788
-1,2,1021.44852
-1,2,1021.450231
0,1,1021.451122
0,1,1021.452021
-1,2,1021.453788
-1,2,1021.455871
-1,2,1021.457608
-1,2,1021.459307
-1,2,1021.461007
0,1,1021.461897
-1,2,1021.463592
-1,2,1021.465361
0,1,1021.466259
-2,3,1021.468785
0,1,1021.469685
-2,3,1021.472213
-1,2,1021.473929
-1,2,1021.475661
-1,2,1021.477505
-1,2,1021.479735
0,1,1021.480877
-1,2,1021.482773
0,1,1021.48366
-1,2,1021.48535
-1,2,1021.487041
-1,2,1021.48873
0,1,1021.489686
-1,2,1021.491402
-1,2,1021.493116
-1,2,1021.494821
-1,2,1021.496822
-1,2,1021.498595
0,1,1021.49952
-1,2,1021.501252
-1,2,1021.502974
-1,2,1021.504787
-1,2,1021.50732
-1,2,1021.509078
0,1,1021.509986
-1,2,1021.511712
-1,2,1021.51343
-1,2,1021.515148
-1,2,1021.51686
-1,2,1021.518572
0,1,1021.519469
0,1,1021.520367
-1,2,1021.522363
-1,2,1021.524074
-1,2,1021.526595
0,1,1021.528446
0,1,1021.530085
-2,3,1021.533282
0,1,1021.534182
0,1,1021.535075
-1,2,1021.536774
0,1,1021.537733
-1,2,1021.540344
-1,2,1021.542114
0,1,1021.543013
-1,2,1021.544727
-1,2,1021.546435
-1,2,1021.548142
0,1,1021.549036
0,1,1021.549926
-1,2,1021.551638
0,1,1021.552536
-1,2,1021.55433
-1,2,1021.55609
-1,2,1021.557883
0,1,1021.558788
-1,2,1021.560516
-1,2,1021.562233
-1,2,1021.56406
-1,2,1021.565999
0,1,1021.566911
-1,2,1021.568623
-1,2,1021.570332
-1,2,1021.572814
-1,2,1021.574688
0,1,1021.575588
0,1,1021.576484
-1,2,1021.578195
-1,2,1021.579901
-1,2,1021.581621
-1,2,1021.583323
-1,2,1021.585181
0,1,1021.586198
-1,2,1021.588287
-1,2,1021.59034
0,1,1021.591242
-1,2,1021.59297
-1,2,1021.594682
-1,2,1021.596399
-1,2,1021.598115
-1,2,1021.600136
-1,2,1021.601874
-1,2,1021.603588
-1,2,1021.606102
-1,2,1021.607972
0,1,1021.608878
-1,2,1021.610597
-1,2,1021.612325
-1,2,1021.614041
-1,2,1021.61575
0,1,1021.616646
-1,2,1021.618367
-1,2,1021.620098
-1,2,1021.622059
0,1,1021.622969
-1,2,1021.624681
-1,2,1021.626741
0,1,1021.627759
-1,2,1021.629481
0,1,1021.630388
-1,2,1021.632107
-1,2,1021.634124
-1,2,1021.635867
0,1,1021.636762
0,1,1021.637677
-2,3,1021.64103
0,1,1021.642013
0,1,1021.642966
-1,2,1021.644876
0,1,1021.646062
-1,2,1021.64825
-1,2,1021.650057
-1,2,1021.651751
-1,2,1021.653439
-1,2,1021.655587
-1,2,1021.657389
-1,2,1021.659096
-1,2,1021.660809
-1,2,1021.662519
-1,2,1021.66422
0,1,1021.665113
-1,2,1021.667198
0,1,1021.668223
0,1,1021.669125
-1,2,1021.670841
-1,2,1021.67255
-1,2,1021.67426
-1,2,1021.67597
-1,2,1021.677679
-1,2,1021.679389
-1,2,1021.681101
-1,2,1021.682809
-1,2,1021.684517
-1,2,1021.686235
-2,3,1021.688753
0,1,1021.68965
-1,2,1021.691352
-1,2,1021.693127
-1,2,1021.694907
-1,2,1021.696989
-1,2,1021.69917
-1,2,1021.70099
-1,2,1021.702695
-1,2,1021.704404
-1,2,1021.706116
-1,2,1021.707819
-1,2,1021.709525
-1,2,1021.711232
-1,2,1021.712937
-1,2,1021.714643
-1,2,1021.716359
-1,2,1021.718061
-1,2,1021.719765
-1,2,1021.72147
-1,2,1021.723175
-1,2,1021.724885
-1,2,1021.726598
-1,2,1021.728305
0,1,1021.7292
-1,2,1021.730902
-1,2,1021.732755
-1,2,1021.734652
0,1,1021.735552
-1,2,1021.737261
-1,2,1021.739756
0,1,1021.740704
-1,2,1021.742418
0,1,1021.743315
-1,2,1021.745016
-1,2,1021.746719
-1,2,1021.748425
-1,2,1021.750129
-1,2,1021.75183
-1,2,1021.753541
-1,2,1021.755691
-1,2,1021.757466
-1,2,1021.759181
-1,2,1021.7609
-1,2,1021.762621
-1,2,1021.764338
-1,2,1021.766061
-1,2,1021.768057
-1,2,1021.769787
-1,2,1021.772221
-1,2,1021.774307
-1,2,1021.776021
-1,2,1021.777732
0,1,1021.778625
-1,2,1021.780342
-1,2,1021.782044
-1,2,1021.783743
-1,2,1021.785455
-1,2,1021.787219
-1,2,1021.789093
-1,2,1021.790833
0,1,1021.791734
0,1,1021.792637
-1,2,1021.794359
-1,2,1021.796074
-1,2,1021.797794
-1,2,1021.799507
0,1,1021.800401
-1,2,1021.802116
-1,2,1021.803832
-1,2,1021.805543
0,1,1021.806443
-1,2,1021.808414
-1,2,1021.810272
-1,2,1021.81257
-1,2,1021.814733
0,1,1021.815817
-1,2,1021.817637
0,1,1021.818542
-1,2,1021.820257
-1,2,1021.821969
-1,2,1021.823678
0,1,1021.824574
-1,2,1021.826285
-1,2,1021.828
-1,2,1021.829712
-1,2,1021.83142
0,1,1021.832319
-1,2,1021.834031
-1,2,1021.835742
-1,2,1021.837447
-1,2,1021.839167
-1,2,1021.840872
-1,2,1021.842577
-1,2,1021.844284
-1,2,1021.845993
-1,2,1021.847707
-1,2,1021.849422
0,1,1021.850322
0,1,1021.851218
-1,2,1021.852927
-1,2,1021.854632
-1,2,1021.856344
-1,2,1021.858057
-1,2,1021.859791
-1,2,1021.861658
-1,2,1021.863849
-1,2,1021.865955
-1,2,1021.868016
0,1,1021.868952
0,1,1021.869854
-1,2,1021.872166
-1,2,1021.874209
-1,2,1021.875934
-1,2,1021.877658
-1,2,1021.879373
-1,2,1021.881085
-1,2,1021.882807
-1,2,1021.884531
-1,2,1021.886244
-1,2,1021.888243
-1,2,1021.890184
0,1,1021.891083
0,1,1021.891979
-1,2,1021.893688
-1,2,1021.8954
0,1,1021.896301
-1,2,1021.898011
-1,2,1021.899714
-1,2,1021.901721
-1,2,1021.903492
-1,2,1021.905885
-1,2,1021.907771
0,1,1021.908676
-1,2,1021.910388
-1,2,1021.912101
-1,2,1021.913802
0,1,1021.914699
-1,2,1021.9164
0,1,1021.917292
-1,2,1021.918993
-1,2,1021.920834
-1,2,1021.922918
-1,2,1021.924641
-1,2,1021.926357
-1,2,1021.928074
-1,2,1021.929789
-1,2,1021.931513
-1,2,1021.933227
-1,2,1021.9353
-1,2,1021.937083
-1,2,1021.939645
-1,2,1021.941427
-1,2,1021.943151
-1,2,1021.944873
-1,2,1021.946588
-1,2,1021.948298
-1,2,1021.95001
-1,2,1021.951722
0,1,1021.952622
-1,2,1021.954478
0,1,1021.955563
-1,2,1021.957283
-1,2,1021.959
-1,2,1021.960706
-1,2,1021.962409
-1,2,1021.96412
-1,2,1021.965826
-1,2,1021.967532
-1,2,1021.969566
0,1,1021.970499
-1,2,1021.972962
-1,2,1021.974794
-1,2,1021.976604
-1,2,1021.97863
-1,2,1021.981008
0,1,1021.981982
0,1,1021.982884
-1,2,1021.984595
-1,2,1021.986312
-1,2,1021.988087
-1,2,1021.989817
-1,2,1021.991534
0,1,1021.992433
-1,2,1021.994148
-1,2,1021.995861
-1,2,1021.997573
-1,2,1021.999297
0,1,1022.000196
0,1,1022.001095
-1,2,1022.003114
-1,2,1022.005383
-1,2,1022.007486
-1,2,1022.009199
-1,2,1022.010909
-1,2,1022.012716
-1,2,1022.014685
0,1,1022.01559
-1,2,1022.017314
-1,2,1022.019026
-1,2,1022.020859
-1,2,1022.023002
-1,2,1022.024901
-1,2,1022.02673
-2,3,1022.029626
0,1,1022.030769
-1,2,1022.032807
-1,2,1022.034516
-1,2,1022.036214
0,1,1022.037239
-1,2,1022.039126
-1,2,1022.040837
0,1,1022.041729
-1,2,1022.043438
-1,2,1022.045137
-1,2,1022.046836
0,1,1022.047739
-2,3,1022.050276
-1,2,1022.051976
0,1,1022.05287
-1,2,1022.054796
-1,2,1022.057338
0,1,1022.058272
-1,2,1022.059998
-1,2,1022.061717
-1,2,1022.063434
-1,2,1022.065152
-1,2,1022.066862
-1,2,1022.068572
-1,2,1022.070281
-1,2,1022.072369
-1,2,1022.07411
-1,2,1022.075853
0,1,1022.076751
-1,2,1022.078469
-1,2,1022.080169
-1,2,1022.081878
-1,2,1022.083584
-1,2,1022.085281
-2,3,1022.087808
-1,2,1022.090301
-1,2,1022.092049
0,1,1022.092946
0,1,1022.093845
-1,2,1022.095682
0,1,1022.096601
-1,2,1022.099576
0,1,1022.100935
